t,firm_id,firm_name,inbound_units,outbound_units,open_orders
43,62,firm80,11222.0,368.0,229
43,63,firm81,2192.0,1070.0,50
43,64,firm82,45.0,0.0,3
43,65,firm83,0.0,16.0,11
43,66,firm85,1772.0,0.0,48
43,67,firm87,168.0,0.0,7
43,68,firm88,216.0,0.0,2
43,69,firm91,204.0,20.0,20
43,70,firm92,162.0,0.0,36
43,71,firm93,672.0,24.0,29
43,72,firm95,10.0,0.0,24
43,73,firm96,16.0,0.0,48
43,74,firm97,428.0,59.0,9
43,75,firm98,14.0,4.0,25
43,76,firm99,0.0,0.0,44
43,77,firm100,12.0,0.0,7
43,78,firm101,2.0,0.0,2
43,79,firm103,11.0,10.0,40
43,80,firm106,2335.0,524.0,43
43,81,firm107,453.0,42.0,85
43,82,firm108,2415.0,632.0,115
43,83,firm109,214.0,230.0,73
43,84,firm110,51.0,0.0,27
43,85,firm111,176.0,48.0,15
43,86,firm113,84.0,0.0,27
43,87,firm114,87.0,25.0,39
43,88,firm115,1296.0,56.0,69
43,89,firm116,218.0,0.0,29
43,90,firm117,130.0,139.0,27
43,91,firm118,0.0,0.0,29
43,92,firm119,44.0,0.0,83
43,93,firm120,321.0,0.0,22
43,94,firm121,44.0,0.0,34
43,95,firm122,82.0,0.0,35
43,96,firm123,37.0,0.0,41
43,97,firm124,88.0,12.0,35
43,98,firm125,57.0,0.0,33
43,99,firm126,88.0,4.0,40
43,100,firm127,4.0,0.0,16
43,101,firm130,26.0,0.0,26
43,102,firm131,20.0,0.0,14
43,103,firm132,392.0,0.0,100
43,104,firm134,62.0,6.0,32
43,105,firm135,39.0,0.0,59
43,106,firm136,28.0,0.0,27
43,107,firm137,132.0,40.0,23
43,108,firm138,14.0,0.0,19
43,109,firm140,505.0,60.0,66
43,110,firm142,135.0,28.0,71
43,111,firm143,19.0,0.0,56
43,112,firm144,143.0,0.0,27
43,113,firm145,16.0,0.0,17
43,114,firm146,28.0,0.0,32
43,115,firm147,178.0,0.0,30
43,116,firm148,26.0,0.0,32
43,117,firm149,56.0,0.0,42
44,0,firm0,0.0,0.0,0
44,1,firm1,106512.0,159585.0,32
44,2,firm2,0.0,43900.0,3
44,3,firm3,34658.0,91716.0,18
44,4,firm4,0.0,14930.0,3
44,5,firm6,11592.0,63682.0,12
44,6,firm7,21216.0,28718.0,5
44,7,firm11,0.0,27254.0,1
44,8,firm12,1920.0,12674.0,4
44,9,firm13,36966.0,90142.0,24
44,10,firm14,63146.0,94973.0,21
44,11,firm17,30144.0,58181.0,8
44,12,firm19,136618.0,171084.0,35
44,13,firm22,122874.0,292779.0,16
44,14,firm23,199486.0,152259.0,64
44,15,firm24,42960.0,10534.0,13
44,16,firm26,78764.0,103541.0,15
44,17,firm27,0.0,0.0,0
44,18,firm28,30822.0,0.0,6
44,19,firm29,22441.0,9785.0,9
44,20,firm30,43011.0,11797.0,53
44,21,firm32,41658.0,3536.0,27
44,22,firm33,1404.0,200.0,11
44,23,firm34,7303.0,1464.0,21
44,24,firm36,23376.0,3685.0,38
44,25,firm37,15902.0,2595.0,46
44,26,firm38,0.0,0.0,0
44,27,firm39,4332.0,432.0,16
44,28,firm41,216.0,0.0,9
44,29,firm42,0.0,7968.0,3
44,30,firm43,83564.0,2669.0,12
44,31,firm45,4500.0,0.0,19
44,32,firm46,4616.0,0.0,6
44,33,firm47,3828.0,0.0,8
44,34,firm48,0.0,0.0,1
44,35,firm49,71550.0,4433.0,69
44,36,firm51,171.0,488.0,8
44,37,firm52,7468.0,1221.0,21
44,38,firm53,4592.0,2236.0,10
44,39,firm54,9940.0,0.0,11
44,40,firm55,13524.0,1912.0,18
44,41,firm56,59896.0,10762.0,46
44,42,firm57,70820.0,5968.0,34
44,43,firm58,2980.0,187.0,12
44,44,firm59,9966.0,3858.0,2
44,45,firm60,1643.0,0.0,53
44,46,firm61,722.0,0.0,5
44,47,firm62,940.0,0.0,14
44,48,firm63,2707.0,120.0,34
44,49,firm64,3684.0,1253.0,75
44,50,firm65,80.0,12.0,13
44,51,firm66,872.0,420.0,47
44,52,firm67,1963.0,165.0,51
44,53,firm68,0.0,1293.0,1
44,54,firm69,768.0,144.0,6
44,55,firm70,4584.0,1014.0,58
44,56,firm71,9828.0,3040.0,49
44,57,firm72,3861.0,300.0,55
44,58,firm74,5397.0,88.0,42
44,59,firm76,120.0,188.0,9
44,60,firm78,11812.0,366.0,47
44,61,firm79,2131.0,2112.0,36
44,62,firm80,12631.0,2057.0,232
44,63,firm81,5490.0,8.0,54
44,64,firm82,0.0,15.0,4
44,65,firm83,230.0,0.0,11
44,66,firm85,1597.0,265.0,44
44,67,firm87,0.0,42.0,6
44,68,firm88,72.0,0.0,2
44,69,firm91,20.0,0.0,21
44,70,firm92,0.0,0.0,37
44,71,firm93,143.0,163.0,27
44,72,firm95,26.0,0.0,26
44,73,firm96,320.0,0.0,50
44,74,firm97,412.0,16.0,10
44,75,firm98,189.0,0.0,26
44,76,firm99,180.0,0.0,45
44,77,firm100,0.0,9.0,7
44,78,firm101,0.0,0.0,2
44,79,firm103,660.0,0.0,42
44,80,firm106,278.0,0.0,47
44,81,firm107,1181.0,67.0,81
44,82,firm108,55.0,45.0,125
44,83,firm109,1548.0,38.0,76
44,84,firm110,3.0,0.0,26
44,85,firm111,24.0,0.0,15
44,86,firm113,50.0,36.0,25
44,87,firm114,396.0,0.0,43
44,88,firm115,675.0,300.0,64
44,89,firm116,384.0,32.0,28
44,90,firm117,680.0,62.0,27
44,91,firm118,579.0,0.0,31
44,92,firm119,45.0,3.0,87
44,93,firm120,12.0,20.0,23
44,94,firm121,28.0,0.0,33
44,95,firm122,19.0,0.0,34
44,96,firm123,13.0,0.0,42
44,97,firm124,161.0,18.0,33
44,98,firm125,42.0,6.0,33
44,99,firm126,40.0,0.0,43
44,100,firm127,12.0,0.0,17
44,101,firm130,26.0,0.0,27
44,102,firm131,14.0,0.0,11
44,103,firm132,36.0,0.0,103
44,104,firm134,93.0,9.0,31
44,105,firm135,68.0,0.0,61
44,106,firm136,10.0,0.0,28
44,107,firm137,0.0,18.0,19
44,108,firm138,20.0,0.0,20
44,109,firm140,175.0,52.0,60
44,110,firm142,94.0,18.0,70
44,111,firm143,49.0,0.0,58
44,112,firm144,12.0,12.0,26
44,113,firm145,30.0,0.0,18
44,114,firm146,12.0,0.0,26
44,115,firm147,76.0,0.0,33
44,116,firm148,14.0,0.0,28
44,117,firm149,202.0,0.0,43
45,0,firm0,0.0,0.0,0
45,1,firm1,35898.0,260716.0,35
45,2,firm2,0.0,75942.0,5
45,3,firm3,31136.0,142457.0,13
45,4,firm4,0.0,34226.0,5
45,5,firm6,69108.0,29134.0,16
45,6,firm7,74016.0,20160.0,6
45,7,firm11,0.0,448.0,1
45,8,firm12,0.0,20247.0,2
45,9,firm13,69270.0,56885.0,22
45,10,firm14,65942.0,181309.0,20
45,11,firm17,31926.0,35876.0,8
45,12,firm19,200354.0,215616.0,31
45,13,firm22,174306.0,373165.0,13
45,14,firm23,337520.0,208478.0,58
45,15,firm24,46638.0,70778.0,10
45,16,firm26,51632.0,90543.0,18
45,17,firm27,0.0,0.0,0
45,18,firm28,9328.0,6996.0,5
45,19,firm29,41860.0,5272.0,7
45,20,firm30,53759.0,10594.0,46
45,21,firm32,73595.0,6610.0,28
45,22,firm33,5626.0,289.0,9
45,23,firm34,6280.0,3996.0,16
45,24,firm36,17402.0,3184.0,48
45,25,firm37,11939.0,1731.0,50
45,26,firm38,0.0,0.0,0
45,27,firm39,2496.0,910.0,11
45,28,firm41,998.0,0.0,9
45,29,firm42,5136.0,0.0,4
45,30,firm43,34378.0,16878.0,5
45,31,firm45,4323.0,410.0,19
45,32,firm46,5392.0,0.0,7
45,33,firm47,0.0,816.0,5
45,34,firm48,0.0,0.0,2
45,35,firm49,66034.0,9923.0,68
45,36,firm51,17448.0,0.0,10
45,37,firm52,0.0,2164.0,20
45,38,firm53,6184.0,384.0,11
45,39,firm54,7968.0,768.0,13
45,40,firm55,13584.0,636.0,18
45,41,firm56,96364.0,14859.0,45
45,42,firm57,86411.0,8542.0,36
45,43,firm58,2410.0,809.0,11
45,44,firm59,49872.0,1661.0,3
45,45,firm60,2383.0,55.0,57
45,46,firm61,2104.0,0.0,5
45,47,firm62,5572.0,32.0,14
45,48,firm63,1616.0,258.0,33
45,49,firm64,10854.0,252.0,79
45,50,firm65,4000.0,40.0,13
45,51,firm66,794.0,268.0,50
45,52,firm67,4240.0,228.0,44
45,53,firm68,12.0,0.0,1
45,54,firm69,1696.0,0.0,6
45,55,firm70,11467.0,134.0,62
45,56,firm71,10104.0,1860.0,47
45,57,firm72,1953.0,311.0,47
45,58,firm74,11318.0,575.0,44
45,59,firm76,684.0,36.0,8
45,60,firm78,3386.0,520.0,44
45,61,firm79,7688.0,345.0,36
45,62,firm80,14368.0,769.0,233
45,63,firm81,7073.0,1565.0,53
45,64,firm82,0.0,0.0,5
45,65,firm83,393.0,16.0,11
45,66,firm85,1949.0,99.0,49
45,67,firm87,300.0,0.0,6
45,68,firm88,540.0,0.0,3
45,69,firm91,168.0,0.0,22
45,70,firm92,148.0,0.0,40
45,71,firm93,42.0,0.0,30
45,72,firm95,97.0,0.0,28
45,73,firm96,52.0,16.0,53
45,74,firm97,1044.0,78.0,8
45,75,firm98,172.0,56.0,25
45,76,firm99,572.0,84.0,45
45,77,firm100,132.0,0.0,7
